file_key,rep,combo_idx,amp,cutoff0,cutoff1,numValid,eps_ratio,swer,errors,gt_syllables,num_intervals,hit_rate,eff_rate,error
08-1,(none),20,1.7,0,5400,5000,0.06,0.022124,5,226,132,0.9112,0.9702,
08-1,(none),21,2.0,0,5400,5000,0.02,0.017699,4,226,130,0.8943,0.9967,
08-1,(none),22,2.0,0,5400,5000,0.04,0.030973,7,226,134,0.8766,0.9967,
08-1,(none),23,2.0,0,5400,5000,0.06,0.030973,7,226,133,0.8802,0.9967,
08-2,(none),0,1.01,0,5400,5000,0.02,0.012931,3,232,116,0.9986,0.9248,
08-2,(none),1,1.01,0,5400,5000,0.04,0.017241,4,232,116,0.998,0.9272,
08-2,(none),2,1.01,0,5400,5000,0.06,0.025862,6,232,116,0.9981,0.9271,
08-2,(none),3,1.1,0,5400,5000,0.02,0.012931,3,232,118,0.9944,0.9492,
08-2,(none),4,1.1,0,5400,5000,0.04,0.017241,4,232,118,0.9937,0.9502,
08-2,(none),5,1.1,0,5400,5000,0.06,0.017241,4,232,119,0.9913,0.9517,
08-2,(none),6,1.2,0,5400,5000,0.02,0.021552,5,232,117,0.9941,0.9613,
08-2,(none),7,1.2,0,5400,5000,0.04,0.012931,3,232,118,0.9924,0.962,
08-2,(none),8,1.2,0,5400,5000,0.06,0.021552,5,232,119,0.9901,0.9625,
08-2,(none),9,1.3,0,5400,5000,0.02,0.021552,5,232,117,0.9914,0.9671,
08-2,(none),10,1.3,0,5400,5000,0.04,0.017241,4,232,118,0.9891,0.9678,
08-2,(none),11,1.3,0,5400,5000,0.06,0.017241,4,232,119,0.9869,0.9677,
08-2,(none),12,1.4,0,5400,5000,0.02,0.017241,4,232,118,0.9885,0.9718,
08-2,(none),13,1.4,0,5400,5000,0.04,0.025862,6,232,118,0.9879,0.9728,
08-2,(none),14,1.4,0,5400,5000,0.06,0.034483,8,232,120,0.9823,0.9779,
08-2,(none),15,1.5,0,5400,5000,0.02,0.012931,3,232,120,0.9815,0.9805,
08-2,(none),16,1.5,0,5400,5000,0.04,0.025862,6,232,121,0.9793,0.9804,
08-2,(none),17,1.5,0,5400,5000,0.06,0.021552,5,232,123,0.9735,0.9803,
08-2,(none),18,1.7,0,5400,5000,0.02,0.025862,6,232,120,0.9771,0.9648,
08-2,(none),19,1.7,0,5400,5000,0.04,0.017241,4,232,121,0.9743,0.9648,
08-2,(none),20,1.7,0,5400,5000,0.06,0.021552,5,232,124,0.9656,0.9645,
08-2,(none),21,2.0,0,5400,5000,0.02,0.021552,5,232,121,0.9656,0.9744,
08-2,(none),22,2.0,0,5400,5000,0.04,0.017241,4,232,125,0.9549,0.9741,
08-2,(none),23,2.0,0,5400,5000,0.06,0.017241,4,232,127,0.9488,0.9739,
08-3,(none),0,1.01,0,5400,5000,0.02,0.026316,6,228,114,0.9946,0.8685,
08-3,(none),1,1.01,0,5400,5000,0.04,0.017544,4,228,116,0.9913,0.9267,
08-3,(none),2,1.01,0,5400,5000,0.06,0.017544,4,228,117,0.9888,0.9275,
08-3,(none),3,1.1,0,5400,5000,0.02,0.02193,5,228,114,0.9936,0.8863,
08-3,(none),4,1.1,0,5400,5000,0.04,0.02193,5,228,116,0.9902,0.9475,
08-3,(none),5,1.1,0,5400,5000,0.06,0.02193,5,228,116,0.9896,0.9483,
08-3,(none),6,1.2,0,5400,5000,0.02,0.017544,4,228,114,0.9916,0.8967,
08-3,(none),7,1.2,0,5400,5000,0.04,0.030702,7,228,118,0.983,0.9594,
08-3,(none),8,1.2,0,5400,5000,0.06,0.013158,3,228,119,0.9795,0.9609,
08-3,(none),9,1.3,0,5400,5000,0.02,0.026316,6,228,114,0.9888,0.9035,
08-3,(none),10,1.3,0,5400,5000,0.04,0.02193,5,228,117,0.9827,0.9681,
08-3,(none),11,1.3,0,5400,5000,0.06,0.02193,5,228,118,0.9795,0.9687,
08-3,(none),12,1.4,0,5400,5000,0.02,0.026316,6,228,115,0.9844,0.9093,
08-3,(none),13,1.4,0,5400,5000,0.04,0.017544,4,228,118,0.9784,0.9728,
08-3,(none),14,1.4,0,5400,5000,0.06,0.02193,5,228,119,0.9757,0.9728,
08-3,(none),15,1.5,0,5400,5000,0.02,0.026316,6,228,116,0.9802,0.9128,
08-3,(none),16,1.5,0,5400,5000,0.04,0.017544,4,228,119,0.9741,0.9771,
08-3,(none),17,1.5,0,5400,5000,0.06,0.017544,4,228,120,0.9714,0.9771,
08-3,(none),18,1.7,0,5400,5000,0.02,0.026316,6,228,116,0.9757,0.9182,
08-3,(none),19,1.7,0,5400,5000,0.04,0.017544,4,228,119,0.9703,0.982,
08-3,(none),20,1.7,0,5400,5000,0.06,0.017544,4,228,121,0.965,0.9819,
08-3,(none),21,2.0,0,5400,5000,0.02,0.02193,5,228,118,0.9604,0.9201,
08-3,(none),22,2.0,0,5400,5000,0.04,0.008772,2,228,122,0.9522,0.9869,
08-3,(none),23,2.0,0,5400,5000,0.06,0.013158,3,228,122,0.9518,0.9869,
08-4,(none),0,1.01,0,5400,5000,0.02,0.014851,3,202,102,0.9898,0.9413,
08-4,(none),1,1.01,0,5400,5000,0.04,0.014851,3,202,104,0.9833,0.9454,
08-4,(none),2,1.01,0,5400,5000,0.06,0.014851,3,202,107,0.9685,0.9444,
08-4,(none),3,1.1,0,5400,5000,0.02,0.014851,3,202,102,0.9878,0.9631,
08-4,(none),4,1.1,0,5400,5000,0.04,0.014851,3,202,104,0.9815,0.9634,
08-4,(none),5,1.1,0,5400,5000,0.06,0.009901,2,202,106,0.9768,0.9629,
08-4,(none),6,1.2,0,5400,5000,0.02,0.019802,4,202,102,0.9847,0.9724,
08-4,(none),7,1.2,0,5400,5000,0.04,0.014851,3,202,104,0.9782,0.9722,
08-4,(none),8,1.2,0,5400,5000,0.06,0.009901,2,202,107,0.971,0.9717,
08-4,(none),9,1.3,0,5400,5000,0.02,0.019802,4,202,103,0.9792,0.9813,
08-4,(none),10,1.3,0,5400,5000,0.04,0.019802,4,202,106,0.9694,0.9811,
08-4,(none),11,1.3,0,5400,5000,0.06,0.009901,2,202,107,0.9685,0.9817,
08-4,(none),12,1.4,0,5400,5000,0.02,0.014851,3,202,105,0.9715,0.9635,
08-4,(none),13,1.4,0,5400,5000,0.04,0.014851,3,202,106,0.9662,0.9845,
08-4,(none),14,1.4,0,5400,5000,0.06,0.014851,3,202,109,0.9583,0.9842,
08-4,(none),15,1.5,0,5400,5000,0.02,0.019802,4,202,105,0.9681,0.9663,
08-4,(none),16,1.5,0,5400,5000,0.04,0.019802,4,202,106,0.9639,0.9877,
08-4,(none),17,1.5,0,5400,5000,0.06,0.014851,3,202,108,0.9575,0.9876,
08-4,(none),18,1.7,0,5400,5000,0.02,0.019802,4,202,105,0.9603,0.9911,
08-4,(none),19,1.7,0,5400,5000,0.04,0.019802,4,202,108,0.9496,0.991,
08-4,(none),20,1.7,0,5400,5000,0.06,0.014851,3,202,110,0.9456,0.9908,
08-4,(none),21,2.0,0,5400,5000,0.02,0.024752,5,202,105,0.9489,0.9929,
08-4,(none),22,2.0,0,5400,5000,0.04,0.019802,4,202,108,0.9383,0.9928,
08-4,(none),23,2.0,0,5400,5000,0.06,0.024752,5,202,112,0.9277,0.9926,
08-5,(none),0,1.01,0,5400,5000,0.02,0.010772,6,557,58,0.9908,0.9815,
08-5,(none),1,1.01,0,5400,5000,0.04,0.008977,5,557,59,0.9878,0.9867,
08-5,(none),2,1.01,0,5400,5000,0.06,0.014363,8,557,63,0.9833,0.9844,
08-5,(none),3,1.1,0,5400,5000,0.02,0.005386,3,557,58,0.9896,0.9867,
08-5,(none),4,1.1,0,5400,5000,0.04,0.014363,8,557,62,0.9795,0.9912,
08-5,(none),5,1.1,0,5400,5000,0.06,0.023339,13,557,63,0.9758,0.9897,
08-5,(none),6,1.2,0,5400,5000,0.02,0.007181,4,557,59,0.9862,0.9871,
08-5,(none),7,1.2,0,5400,5000,0.04,0.008977,5,557,61,0.9828,0.9932,
08-5,(none),8,1.2,0,5400,5000,0.06,0.014363,8,557,62,0.9808,0.9929,
08-5,(none),9,1.3,0,5400,5000,0.02,0.019749,11,557,63,0.9777,0.9885,
08-5,(none),10,1.3,0,5400,5000,0.04,0.037702,21,557,70,0.9624,0.9944,
08-5,(none),11,1.3,0,5400,5000,0.06,0.037702,21,557,70,0.9645,0.9941,
08-5,(none),12,1.4,0,5400,5000,0.02,0.019749,11,557,63,0.9771,0.9867,
08-5,(none),13,1.4,0,5400,5000,0.04,0.019749,11,557,67,0.9706,0.9915,
08-5,(none),14,1.4,0,5400,5000,0.06,0.028725,16,557,70,0.9644,0.9948,
08-5,(none),15,1.5,0,5400,5000,0.02,0.017953,10,557,63,0.9756,0.984,
08-5,(none),16,1.5,0,5400,5000,0.04,0.021544,12,557,68,0.9687,0.9925,
08-5,(none),17,1.5,0,5400,5000,0.06,0.02693,15,557,71,0.9639,0.9961,
08-5,(none),18,1.7,0,5400,5000,0.02,0.021544,12,557,65,0.9707,0.9951,
08-5,(none),19,1.7,0,5400,5000,0.04,0.043088,24,557,75,0.9526,0.9978,
08-5,(none),20,1.7,0,5400,5000,0.06,0.055655,31,557,82,0.9381,0.9978,
08-5,(none),21,2.0,0,5400,5000,0.02,0.021544,12,557,70,0.959,0.9966,
08-5,(none),22,2.0,0,5400,5000,0.04,0.05386,30,557,79,0.9389,0.9993,
08-5,(none),23,2.0,0,5400,5000,0.06,0.078995,44,557,85,0.9204,0.9993,
09-1,(none),0,1.01,0,5400,5000,0.02,0.0,0,224,114,0.9974,0.8557,
09-1,(none),1,1.01,0,5400,5000,0.04,0.0,0,224,114,0.9971,0.8571,
09-1,(none),2,1.01,0,5400,5000,0.06,0.0,0,224,114,0.9971,0.8582,
09-1,(none),3,1.1,0,5400,5000,0.02,0.0,0,224,114,0.9962,0.8851,
09-1,(none),4,1.1,0,5400,5000,0.04,0.004464,1,224,113,0.9962,0.8968,
09-1,(none),5,1.1,0,5400,5000,0.06,0.0,0,224,113,0.9959,0.897,
09-1,(none),6,1.2,0,5400,5000,0.02,0.0,0,224,113,0.9946,0.9182,
09-1,(none),7,1.2,0,5400,5000,0.04,0.0,0,224,113,0.9946,0.9192,
09-1,(none),8,1.2,0,5400,5000,0.06,0.0,0,224,114,0.9944,0.9135,
09-1,(none),9,1.3,0,5400,5000,0.02,0.0,0,224,113,0.9933,0.9255,
09-1,(none),10,1.3,0,5400,5000,0.04,0.0,0,224,113,0.9933,0.9299,
09-1,(none),11,1.3,0,5400,5000,0.06,0.0,0,224,114,0.993,0.9206,
09-1,(none),12,1.4,0,5400,5000,0.02,0.0,0,224,113,0.9922,0.9368,
09-1,(none),13,1.4,0,5400,5000,0.04,0.0,0,224,113,0.9919,0.9367,
09-1,(none),14,1.4,0,5400,5000,0.06,0.0,0,224,113,0.9919,0.9393,
09-1,(none),15,1.5,0,5400,5000,0.02,0.0,0,224,113,0.991,0.9456,
09-1,(none),16,1.5,0,5400,5000,0.04,0.0,0,224,113,0.9908,0.9456,
09-1,(none),17,1.5,0,5400,5000,0.06,0.0,0,224,114,0.9908,0.9424,
09-1,(none),18,1.7,0,5400,5000,0.02,0.008929,2,224,113,0.9884,0.9503,
09-1,(none),19,1.7,0,5400,5000,0.04,0.0,0,224,114,0.9881,0.9474,
09-1,(none),20,1.7,0,5400,5000,0.06,0.004464,1,224,113,0.9881,0.9508,
09-1,(none),21,2.0,0,5400,5000,0.02,0.004464,1,224,113,0.9852,0.9579,
09-1,(none),22,2.0,0,5400,5000,0.04,0.0,0,224,113,0.9852,0.9579,
09-1,(none),23,2.0,0,5400,5000,0.06,0.004464,1,224,113,0.985,0.9579,
